Advisory_ID,Year,Region,State,District,Lat,Lon,Rainfall_IMD_mm,Soil_Moisture_Historical,Mean_Temp_Historical,NDVI_Vegetation_Index,Soil_pH,Soil_Type,Nitrogen,Phosphorus,Potassium,Recommended_Crop,Historical_MSP_INR,Expert_Advisory
ADV_6597,2021,West_India,Maharashtra,Raigad,18.75,72.75,2916.8,0.25,25.0,0.93,7.7,Black (Regur) / Vertisols,Low,Low,High,Rice,1940,"In 2021, Rice is a suitable crop choice. Implement nitrogen and phosphorus fertilization to improve crop yields."
ADV_6598,2022,West_India,Maharashtra,Raigad,18.75,72.75,2358.9,0.25,25.0,0.93,7.8,Black (Regur) / Vertisols,Low,Low,High,Jute,4750,"In 2022, Jute is a suitable crop choice. Implement nitrogen and phosphorus fertilization to improve crop yields."
ADV_6599,2023,West_India,Maharashtra,Raigad,18.75,72.75,2624.8,0.25,25.0,0.93,8.5,Black (Regur) / Vertisols,Low,Low,High,Rice,2183,"In 2023, Rice is a suitable crop choice. Implement nitrogen and phosphorus fertilization to improve crop yields."
ADV_6600,2024,West_India,Maharashtra,Raigad,18.75,72.75,2899.2,0.25,25.0,0.93,7.6,Black (Regur) / Vertisols,Low,Low,High,Rice,2300,"In 2024, Rice is a suitable crop choice. Implement nitrogen and phosphorus fertilization to improve crop yields."
ADV_6601,2015,West_India,Maharashtra,Ratnagiri,17.0,73.25,2382.9,0.25,25.0,0.93,8.2,Black (Regur) / Vertisols,Low,Low,High,Jute,2700,"For the year 2015, consider planting Watermelon as the recommended crop due to its adaptability to the Black (Regur) / Vertisols soil type and low nitrogen levels. Regular irrigation will be necessary to maintain soil moisture."
ADV_6602,2016,West_India,Maharashtra,Ratnagiri,17.0,73.25,4127.1,0.25,25.0,0.93,8.0,Black (Regur) / Vertisols,Low,Low,High,Rice,1470,"In 2016, Cotton is a suitable crop choice due to the high potassium levels in the soil and the region's climate. However, ensure proper fertilization to address the low nitrogen and phosphorus levels."
ADV_6603,2017,West_India,Maharashtra,Ratnagiri,17.0,73.25,2815.0,0.25,25.0,0.93,7.8,Black (Regur) / Vertisols,Low,Low,High,Rice,1550,"For the year 2017, Cotton is a recommended crop due to its resistance to the prevailing climate conditions and soil properties. Monitor soil moisture levels to prevent waterlogging and ensure optimal growth."
ADV_6604,2018,West_India,Maharashtra,Ratnagiri,17.0,73.25,3203.4,0.25,25.0,0.93,7.6,Black (Regur) / Vertisols,Low,Low,High,Rice,1750,"In 2018, Cotton is a suitable crop choice due to its adaptability to the Black (Regur) / Vertisols soil type and the region's climate. Regular pest management will be necessary to prevent damage to the crop."
ADV_6605,2019,West_India,Maharashtra,Ratnagiri,17.0,73.25,4073.2,0.25,25.0,0.93,7.9,Black (Regur) / Vertisols,Low,Low,High,Rice,1815,"For the year 2019, Coffee is a recommended crop due to its ability to thrive in the region's climate and soil conditions. Ensure proper pruning and fertilization to promote healthy growth."
ADV_6606,2020,West_India,Maharashtra,Ratnagiri,17.0,73.25,4418.4,0.25,25.0,0.93,8.3,Black (Regur) / Vertisols,Low,Low,High,Rice,1868,"In 2016, Cotton is a suitable crop choice due to the high potassium levels in the soil and the region's climate. However, ensure proper fertilization to address the low nitrogen and phosphorus levels."
ADV_6607,2021,West_India,Maharashtra,Ratnagiri,17.0,73.25,4829.3,0.25,25.0,0.93,8.1,Black (Regur) / Vertisols,Low,Low,High,Rice,1940,"For the year 2017, Cotton is a recommended crop due to its resistance to the prevailing climate conditions and soil properties. Monitor soil moisture levels to prevent waterlogging and ensure optimal growth."
ADV_6608,2022,West_India,Maharashtra,Ratnagiri,17.0,73.25,3121.8,0.25,25.0,0.93,7.5,Black (Regur) / Vertisols,Low,Low,High,Rice,2040,"In 2018, Cotton is a suitable crop choice due to its adaptability to the Black (Regur) / Vertisols soil type and the region's climate. Regular pest management will be necessary to prevent damage to the crop."
ADV_6609,2023,West_India,Maharashtra,Ratnagiri,17.0,73.25,2887.5,0.25,25.0,0.93,7.8,Black (Regur) / Vertisols,Low,Low,High,Rice,2183,"For the year 2019, Coffee is a recommended crop due to its ability to thrive in the region's climate and soil conditions. Ensure proper pruning and fertilization to promote healthy growth."
ADV_6610,2024,West_India,Maharashtra,Ratnagiri,17.0,73.25,4307.7,0.25,25.0,0.93,8.4,Black (Regur) / Vertisols,Low,Low,High,Rice,2300,"In 2019, Cotton is a suitable crop choice due to the high potassium levels in the soil and the region's climate. However, ensure proper fertilization to address the low nitrogen and phosphorus levels."
ADV_6611,2015,West_India,Maharashtra,Sangli,16.75,74.5,405.6,0.25,25.0,0.56,7.7,Black (Regur) / Vertisols,Low,Low,High,Watermelon,0,"For the year 2020, Rice is a recommended crop due to its adaptability to the Black (Regur) / Vertisols soil type and the region's climate. Regular irrigation will be necessary to maintain soil moisture."
ADV_6612,2016,West_India,Maharashtra,Sangli,16.75,74.5,710.2,0.25,25.0,0.66,8.5,Black (Regur) / Vertisols,Low,Low,High,Cotton,4160,"In 2020, Rice is a suitable crop choice due to the high potassium levels in the soil and the region's climate. However, ensure proper fertilization to address the low nitrogen and phosphorus levels."
ADV_6613,2017,West_India,Maharashtra,Sangli,16.75,74.5,929.8,0.25,25.0,0.73,7.7,Black (Regur) / Vertisols,Low,Low,High,Cotton,4320,"For the year 2021, Rice is a recommended crop due to its resistance to the prevailing climate conditions and soil properties. Monitor soil moisture levels to prevent waterlogging and ensure optimal growth."
ADV_6614,2018,West_India,Maharashtra,Sangli,16.75,74.5,612.5,0.25,25.0,0.63,7.9,Black (Regur) / Vertisols,Low,Low,High,Cotton,5450,"In 2021, Rice is a suitable crop choice due to its adaptability to the Black (Regur) / Vertisols soil type and the region's climate. Regular pest management will be necessary to prevent damage to the crop."
ADV_6615,2019,West_India,Maharashtra,Sangli,16.75,74.5,1141.8,0.25,25.0,0.81,7.6,Black (Regur) / Vertisols,Low,Low,High,Coffee,0,"For the year 2022, Rice is a recommended crop due to its ability to thrive in the region's climate and soil conditions. Ensure proper pruning and fertilization to promote healthy growth."
ADV_6616,2020,West_India,Maharashtra,Sangli,16.75,74.5,983.2,0.25,25.0,0.75,8.3,Black (Regur) / Vertisols,Low,Low,High,Cotton,5825,"In 2020, Cotton is a suitable crop choice due to its resistance to the prevailing climate conditions and soil properties. Monitor soil moisture levels to prevent waterlogging and ensure optimal growth."
ADV_6617,2021,West_India,Maharashtra,Sangli,16.75,74.5,832.6,0.25,25.0,0.7,7.5,Black (Regur) / Vertisols,Low,Low,High,Cotton,6025,"For the year 2021, Cotton is a recommended crop due to its adaptability to the Black (Regur) / Vertisols soil type and the region's climate. Regular pest management will be necessary to prevent damage to the crop."
ADV_6618,2022,West_India,Maharashtra,Sangli,16.75,74.5,947.6,0.25,25.0,0.74,7.7,Black (Regur) / Vertisols,Low,Low,High,Cotton,6380,"In 2022, Cotton is a suitable crop choice due to its resistance to the prevailing climate conditions and soil properties. Ensure proper fertilization to address the low nitrogen and phosphorus levels."
ADV_6619,2023,West_India,Maharashtra,Sangli,16.75,74.5,358.8,0.25,25.0,0.54,8.4,Black (Regur) / Vertisols,Low,Low,High,Watermelon,0,"For the year 2023, Watermelon is a recommended crop due to its adaptability to the Black (Regur) / Vertisols soil type and low nitrogen levels. Regular irrigation will be necessary to maintain soil moisture."
ADV_6620,2024,West_India,Maharashtra,Sangli,16.75,74.5,729.4,0.25,25.0,0.67,8.3,Black (Regur) / Vertisols,Low,Low,High,Cotton,7521,"In 2024, Cotton is a suitable crop choice due to its resistance to the prevailing climate conditions and soil properties. Monitor soil moisture levels to prevent waterlogging and ensure optimal growth."
ADV_6621,2015,West_India,Maharashtra,Satara,17.75,74.0,495.4,0.25,25.0,0.59,7.8,Black (Regur) / Vertisols,Low,Low,High,Watermelon,0,"In 2015, consider planting Watermelon as it has a high potential in the region. Ensure to apply fertilizers to maintain optimal Nitrogen levels."
ADV_6622,2016,West_India,Maharashtra,Satara,17.75,74.0,846.7,0.25,25.0,0.71,8.0,Black (Regur) / Vertisols,Low,Low,High,Cotton,4160,"In 2016, Cotton is a suitable crop for the region due to favorable climate conditions. However, phosphorus levels are low, so consider applying phosphorus-based fertilizers."
ADV_6623,2017,West_India,Maharashtra,Satara,17.75,74.0,591.7,0.25,25.0,0.62,8.2,Black (Regur) / Vertisols,Low,Low,High,Cotton,4320,"In 2017, Cotton is a recommended crop for the region, but the NDVI Vegetation Index is low, indicating a need for better irrigation management. Consider using drip irrigation to conserve water."
ADV_6624,2018,West_India,Maharashtra,Satara,17.75,74.0,631.2,0.25,25.0,0.64,8.2,Black (Regur) / Vertisols,Low,Low,High,Cotton,5450,"In 2018, Cotton is a suitable crop for the region, but the soil pH is slightly high, which may affect crop growth. Consider applying lime to adjust the soil pH."
ADV_6625,2019,West_India,Maharashtra,Satara,17.75,74.0,1201.5,0.25,25.0,0.83,7.7,Black (Regur) / Vertisols,Low,Low,High,Coffee,0,"In 2019, Coffee is a recommended crop for the region due to high rainfall. However, ensure to provide adequate shading to prevent water stress."
ADV_6626,2020,West_India,Maharashtra,Satara,17.75,74.0,1039.1,0.25,25.0,0.77,8.4,Black (Regur) / Vertisols,Low,Low,High,Coffee,0,"In 2020, Coffee is a suitable crop for the region, but the NDVI Vegetation Index is low, indicating a need for better crop management. Consider using integrated pest management techniques."
ADV_6627,2021,West_India,Maharashtra,Satara,17.75,74.0,1272.4,0.25,25.0,0.85,7.5,Black (Regur) / Vertisols,Low,Low,High,Coffee,0,"In 2021, Coffee is a recommended crop for the region, but the soil pH is slightly low, which may affect crop growth. Consider applying lime to adjust the soil pH."
ADV_6628,2022,West_India,Maharashtra,Satara,17.75,74.0,926.4,0.25,25.0,0.73,8.0,Black (Regur) / Vertisols,Low,Low,High,Cotton,6380,"In 2022, Cotton is a suitable crop for the region, but the rainfall is low, which may affect crop growth. Consider using drought-tolerant varieties to improve crop resilience."
ADV_6629,2023,West_India,Maharashtra,Satara,17.75,74.0,545.6,0.25,25.0,0.61,7.8,Black (Regur) / Vertisols,Low,Low,High,Cotton,7020,"In 2023, Cotton is a recommended crop for the region, but the NDVI Vegetation Index is low, indicating a need for better irrigation management. Consider using drip irrigation to conserve water."
ADV_6630,2024,West_India,Maharashtra,Satara,17.75,74.0,1153.2,0.25,25.0,0.81,8.1,Black (Regur) / Vertisols,Low,Low,High,Coffee,0,"In 2024, Coffee is a suitable crop for the region due to high rainfall. However, ensure to provide adequate shading to prevent water stress."
ADV_6631,2015,West_India,Maharashtra,Sindhudurg,16.0,73.75,2468.0,0.25,25.0,0.93,8.3,Black (Regur) / Vertisols,Low,Low,High,Jute,2700,"For the year 2015, it is recommended to plant Jute as the soil pH is 8.3 which is suitable for Jute cultivation. Ensure proper fertilization to improve soil health."
ADV_6632,2016,West_India,Maharashtra,Sindhudurg,16.0,73.75,3842.2,0.25,25.0,0.93,7.5,Black (Regur) / Vertisols,Low,Low,High,Rice,1470,"For the year 2016, Rice is the recommended crop due to the suitable soil pH of 7.5. Monitor soil moisture levels to prevent waterlogging which can be detrimental to Rice growth."
ADV_6633,2017,West_India,Maharashtra,Sindhudurg,16.0,73.75,3472.5,0.25,25.0,0.93,8.4,Black (Regur) / Vertisols,Low,Low,High,Rice,1550,"For the year 2017, Rice is the recommended crop as the soil pH of 8.4 is suitable for its cultivation. Apply balanced fertilizers to improve soil fertility."
ADV_6634,2018,West_India,Maharashtra,Sindhudurg,16.0,73.75,3426.4,0.25,25.0,0.93,8.1,Black (Regur) / Vertisols,Low,Low,High,Rice,1750,"For the year 2018, Rice is the recommended crop due to the suitable soil pH of 8.1. Monitor soil moisture levels to prevent waterlogging which can be detrimental to Rice growth."
ADV_6635,2019,West_India,Maharashtra,Sindhudurg,16.0,73.75,4969.9,0.25,25.0,0.93,7.7,Black (Regur) / Vertisols,Low,Low,High,Rice,1815,"For the year 2019, Rice is the recommended crop as the soil pH of 7.7 is suitable for its cultivation. Apply balanced fertilizers to improve soil fertility."
ADV_6636,2020,West_India,Maharashtra,Sindhudurg,16.0,73.75,5058.8,0.25,25.0,0.93,8.2,Black (Regur) / Vertisols,Low,Low,High,Rice,1868,"For the year 2020, Rice is the recommended crop due to the suitable soil pH of 8.2. Monitor soil moisture levels to prevent waterlogging which can be detrimental to Rice growth."
ADV_6637,2021,West_India,Maharashtra,Sindhudurg,16.0,73.75,4955.2,0.25,25.0,0.93,8.4,Black (Regur) / Vertisols,Low,Low,High,Rice,1940,"For the year 2021, Rice is the recommended crop as the soil pH of 8.4 is suitable for its cultivation. Apply balanced fertilizers to improve soil fertility."
ADV_6638,2022,West_India,Maharashtra,Sindhudurg,16.0,73.75,3942.5,0.25,25.0,0.93,8.3,Black (Regur) / Vertisols,Low,Low,High,Rice,2040,"For the year 2022, Rice is the recommended crop due to the suitable soil pH of 8.3. Monitor soil moisture levels to prevent waterlogging which can be detrimental to Rice growth."
ADV_6639,2023,West_India,Maharashtra,Sindhudurg,16.0,73.75,3771.9,0.25,25.0,0.93,8.3,Black (Regur) / Vertisols,Low,Low,High,Rice,2183,"For the year 2023, Rice is the recommended crop as the soil pH of 8.3 is suitable for its cultivation. Apply balanced fertilizers to improve soil fertility."
ADV_6640,2024,West_India,Maharashtra,Sindhudurg,16.0,73.75,4985.3,0.25,25.0,0.93,7.9,Black (Regur) / Vertisols,Low,Low,High,Rice,2300,"For the year 2024, Rice is the recommended crop due to the suitable soil pH of 7.9. Monitor soil moisture levels to prevent waterlogging which can be detrimental to Rice growth."
ADV_6641,2015,West_India,Maharashtra,Solapur,17.75,75.5,315.5,0.25,25.0,0.53,7.8,Black (Regur) / Vertisols,Low,Low,High,Watermelon,0,"For the year 2015, Watermelon is the recommended crop. Ensure proper irrigation to prevent water stress."
ADV_6642,2016,West_India,Maharashtra,Solapur,17.75,75.5,573.6,0.25,25.0,0.62,8.3,Black (Regur) / Vertisols,Low,Low,High,Cotton,4160,"For the year 2016, Cotton is the recommended crop. Monitor soil temperature to prevent heat stress."
ADV_6643,2017,West_India,Maharashtra,Solapur,17.75,75.5,817.3,0.25,25.0,0.7,8.3,Black (Regur) / Vertisols,Low,Low,High,Cotton,4320,"For the year 2017, Cotton is the recommended crop. Apply balanced fertilizers to improve soil fertility."
ADV_6644,2018,West_India,Maharashtra,Solapur,17.75,75.5,387.5,0.25,25.0,0.55,7.5,Black (Regur) / Vertisols,Low,Low,High,Watermelon,0,"For the year 2018, Watermelon is the recommended crop. Ensure proper soil preparation to prevent soil-borne diseases."
ADV_6645,2019,West_India,Maharashtra,Solapur,17.75,75.5,653.0,0.25,25.0,0.64,8.3,Black (Regur) / Vertisols,Low,Low,High,Cotton,5550,"For the year 2019, Cotton is the recommended crop. Monitor pest populations to prevent infestations."
ADV_6646,2020,West_India,Maharashtra,Solapur,17.75,75.5,777.5,0.25,25.0,0.68,7.8,Black (Regur) / Vertisols,Low,Low,High,Cotton,5825,"For Solapur in 2020, consider planting Cotton as the recommended crop due to the high rainfall and suitable soil conditions. Ensure proper soil pH management to optimize crop growth."
ADV_6647,2021,West_India,Maharashtra,Solapur,17.75,75.5,1181.4,0.25,25.0,0.82,8.0,Black (Regur) / Vertisols,Low,Low,High,Coffee,0,"For Solapur in 2021, Coffee seems to be a suitable crop option given the high rainfall and favorable soil conditions. Implement integrated pest management strategies to prevent any potential damage."
ADV_6648,2022,West_India,Maharashtra,Solapur,17.75,75.5,711.5,0.25,25.0,0.66,8.1,Black (Regur) / Vertisols,Low,Low,High,Cotton,6380,"For Solapur in 2022, Cotton appears to be a good crop choice with the available rainfall and soil conditions. Monitor soil moisture levels closely to prevent waterlogging."
ADV_6649,2023,West_India,Maharashtra,Solapur,17.75,75.5,540.1,0.25,25.0,0.61,7.7,Black (Regur) / Vertisols,Low,Low,High,Cotton,7020,"For Solapur in 2023, Cotton remains a suitable crop option with the prevailing rainfall and soil conditions. Consider using drought-tolerant crop varieties to ensure better yields."
ADV_6650,2024,West_India,Maharashtra,Solapur,17.75,75.5,590.4,0.25,25.0,0.62,7.8,Black (Regur) / Vertisols,Low,Low,High,Cotton,7521,"For Solapur in 2024, Cotton seems to be a good crop choice with the available rainfall and soil conditions. Implement crop rotation strategies to maintain soil fertility."
ADV_6651,2015,West_India,Maharashtra,Thane,19.25,73.0,1956.1,0.25,25.0,0.93,8.3,Black (Regur) / Vertisols,Low,Low,High,Jute,2700,"For Thane in 2015, Jute appears to be a suitable crop option given the high rainfall and favorable soil conditions. Ensure proper irrigation management to prevent waterlogging."
ADV_6652,2016,West_India,Maharashtra,Thane,19.25,73.0,2833.3,0.25,25.0,0.93,7.8,Black (Regur) / Vertisols,Low,Low,High,Rice,1470,"For Thane in 2016, Rice seems to be a good crop choice with the prevailing rainfall and soil conditions. Implement integrated nutrient management strategies to optimize crop growth."
